Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Music::""vlc"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86AudioRecord::""fly-record"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;let kglobalaccel5+kmix process it
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86AudioRaiseVolume::""amixer -q sset Master playback 8%+ unmute"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86AudioLowerVolume::""amixer -q sset Master playback 8%- unmute"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86AudioMute::""amixer -q sset Master playback toggle"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Calculator = kcalc || speedcrunch"""""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Search::""fly-find -d"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Mail::""thunderbird"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86WWW::""firefox"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Support
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Messenger
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Phone
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86HomePage = fly-fm ~"""""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Memo::""fly-notes"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86ToDoList
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Calendar::""fly-admin-date"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86MyComputer = fly-fm fly-fm:Computer"""""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Documents::""libreoffice --writer"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Word::""libreoffice --writer"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Excel::""libreoffice --calc"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Explorer::""fly-fm"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Pictures::""gwenview"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Spell
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Terminal::""x-terminal-emulator"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Eject::""eject"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86WebCam::""fly-videocamera"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Battery::""qbat"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Bluetooth
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86WLAN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86UWB
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;let kglobalaccel5+powerdevil process it
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86MonBrightnessUp::""xbacklight -inc 10"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86MonBrightnessDown::""xbacklight -dec 10"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86ScreenSaver::FLYWM_LOCK
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Sleep::FLYWM_SUSPEND
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Suspend::FLYWM_SUSPEND
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Standby::FLYWM_STANDBY
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86Hibernate::FLYWM_HIBERNATE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86LogOff::FLYWM_EXIT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86PowerDown::FLYWM_SHUTDOWN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|XF86PowerOff::FLYWM_SHUTDOWN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86PowerDown = /usr/bin/fly-power-btn.sh"""""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86PowerOff = /usr/bin/fly-power-btn.sh"""""
Приложение Д.5.2.2 (КИС АУДИТ Д.3.2.1),Режим ограниченного использования приложений,{file}/etc/X11/xorg.conf,"Section ServerFlags"""""
Приложение Д.5.2.2 (КИС АУДИТ Д.3.2.1),Режим ограниченного использования приложений,{file}/etc/X11/xorg.conf,"Option ""DontVTSwitch"" ""true"""
Приложение Д.5.2.2 (КИС АУДИТ Д.3.2.1),Режим ограниченного использования приложений,{file}/etc/X11/xorg.conf,EndSection
Приложение Д.6,Контроль целостности,,@
Приложение Д.6.1.1,Установка сервиса FSControl,sudo dpkg -i /путь/до/пакета/FSControl.х.х.хх.linux-x64.deb,{hand_check}
Приложение Д.6.1.1,Установка сервиса FSControl,/etc/systemd/system/FSControl.service,{hand_check}
Приложение Д.6.1.1,Установка сервиса FSControl,/opt/FSControl,{hand_check}
Приложение Д.6.1.1,Установка сервиса FSControl,/opt/FSControl/appsettings_unix.json,{hand_check}
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/boot/vmlinuz-*,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/boot/initrd.img-*,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/boot/grub/grub.cfg,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/X11/default-display-manager,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/fstab,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/group,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/init.d/*,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/pam.conf,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/pam.d/*,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/passwd,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/rc*,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/security,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/shells,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/etc/sysctl.conf,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/lib/modules/*/misk/digsig_verif.ko,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/lib/modules/*/misk/parsec.ko,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/lib/modules/*/misk/parsec-cifs.ko,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/lib/security/,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/sbin/,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/bin/,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/usr/bin/,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{file}/opt/FSControl/appsettings_unix.json,/usr/sbin/,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{cmd}systemctl enable FSControl.service,
Приложение Д.6.1.2,Список файлов и путей для выполнения контроля целостности,{cmd}systemctl start FSControl.service,
Приложение Д.6.1.3,Конфигурирование службы FSControl для обеспечения удаленного управления,,{hand_check}
Приложение Д.6.1.4,После настройки конфигурационного файла требуется запустить службу FSControl на главном хосте,,{hand_check}
Приложение Д.6.1.5,Доступ к списку управляемых хостов,,{hand_check}
Приложение Д.6.1.6,Настройка управления подчиненных хостов,,{hand_check}
Приложение Д.6.1.7,Расположение файла сертификата FSControlCert.pfx рядом с запускаемым файлом сервиса FSControl /opt/FSControl/,,{hand_check}
